date,daily_total,anomaly,anomaly_label
2010-03-27,897.04,1,Normal
2010-03-28,682.63,1,Normal
2010-04-02,791.81,1,Normal
2010-04-03,462.91,1,Normal
2010-04-04,769.71,1,Normal
2010-04-05,1787.7400000000002,1,Normal
2010-04-10,752.74,1,Normal
2010-04-11,813.17,1,Normal
2010-04-13,323.88,1,Normal
2010-04-15,1483.42,1,Normal
2010-04-16,2310.38,-1,Anomaly
2010-04-17,247.52,1,Normal
2010-04-19,1790.18,1,Normal
2010-04-20,1392.33,1,Normal
2010-04-22,920.26,1,Normal
2010-04-24,646.11,1,Normal
2010-04-25,1163.31,1,Normal
2010-04-28,1014.93,1,Normal
2010-05-03,716.71,1,Normal
2010-05-05,656.92,1,Normal
2010-05-06,501.91,1,Normal
2010-05-07,682.48,1,Normal
2010-05-10,146.25,1,Normal
2010-05-12,327.31,1,Normal
2010-05-13,644.97,1,Normal
2010-05-14,2211.48,-1,Anomaly
2010-05-15,1494.2,1,Normal
2010-05-16,426.13,1,Normal
2010-05-20,727.19,1,Normal
2010-05-21,1665.52,1,Normal
2010-05-22,632.22,1,Normal
2010-05-24,263.08,1,Normal
2010-05-25,668.76,1,Normal
2010-05-28,879.56,1,Normal
2010-05-29,569.6500000000001,1,Normal
2010-05-31,1299.27,1,Normal
2010-06-01,110.36,-1,Anomaly
2010-06-02,1833.14,1,Normal
2010-06-03,307.91,1,Normal
2010-06-07,1137.19,1,Normal
2010-06-11,1184.5,1,Normal
2010-06-12,420.82,1,Normal
2010-06-13,913.55,1,Normal
2010-06-19,474.51,1,Normal
2010-06-20,778.89,1,Normal
2010-06-22,596.12,1,Normal
2010-06-23,1190.31,1,Normal
2010-06-24,963.5,1,Normal
2010-06-26,140.47,1,Normal
2010-06-27,679.19,1,Normal
2010-06-30,1389.9699999999998,1,Normal
2010-07-02,837.8,1,Normal
2010-07-03,700.21,1,Normal
2010-07-04,1895.8999999999999,-1,Anomaly
2010-07-05,1935.0500000000002,-1,Anomaly
2010-07-07,304.28,1,Normal
2010-07-08,264.97,1,Normal
2010-07-09,771.52,1,Normal
2010-07-13,676.45,1,Normal
2010-07-14,728.62,1,Normal
2010-07-15,852.91,1,Normal
2010-07-16,719.41,1,Normal
2010-07-20,1162.46,1,Normal
2010-07-23,274.6,1,Normal
2010-07-24,819.78,1,Normal
2010-07-27,933.88,1,Normal
2010-07-28,1339.1100000000001,1,Normal
2010-07-29,873.27,1,Normal
2010-08-03,674.37,1,Normal
2010-08-04,1324.0,1,Normal
2010-08-05,629.52,1,Normal
2010-08-06,930.1199999999999,1,Normal
2010-08-07,837.7,1,Normal
2010-08-08,951.28,1,Normal
2010-08-09,902.57,1,Normal
2010-08-11,136.38,1,Normal
2010-08-12,409.68,1,Normal
2010-08-13,560.46,1,Normal
2010-08-14,1147.29,1,Normal
2010-08-16,704.14,1,Normal
2010-08-18,1081.6999999999998,1,Normal
2010-08-19,2321.42,-1,Anomaly
2010-08-20,732.39,1,Normal
2010-08-22,1424.74,1,Normal
2010-08-26,997.84,1,Normal
2010-08-27,1139.9,1,Normal
2010-08-30,1192.42,1,Normal
2010-08-31,389.44,1,Normal
2010-09-01,597.94,1,Normal
2010-09-03,1025.67,1,Normal
2010-09-04,1399.15,1,Normal
2010-09-07,804.07,1,Normal
2010-09-09,330.03,1,Normal
2010-09-10,1326.45,1,Normal
2010-09-11,542.56,1,Normal
2010-09-12,1169.21,1,Normal
2010-09-15,257.8,1,Normal
2010-09-17,1141.1200000000001,1,Normal
2010-09-20,924.22,1,Normal
2010-09-21,1139.86,1,Normal
2010-09-22,1642.34,1,Normal
2010-09-23,1218.26,1,Normal
2010-09-24,846.68,1,Normal
2010-09-25,884.66,1,Normal
2010-09-27,336.44,1,Normal
2010-09-28,166.57,1,Normal
2010-09-29,956.89,1,Normal
2010-09-30,813.68,1,Normal
2010-10-04,891.24,1,Normal
2010-10-06,277.08,1,Normal
2010-10-07,2374.91,-1,Anomaly
2010-10-09,598.95,1,Normal
2010-10-10,313.4,1,Normal
2010-10-11,668.46,1,Normal
2010-10-12,891.48,1,Normal
2010-10-13,465.82,1,Normal
2010-10-14,1867.03,1,Normal
2010-10-21,1322.02,1,Normal
2010-10-24,718.62,1,Normal
2010-10-25,253.03,1,Normal
2010-10-26,695.62,1,Normal
2010-10-28,2094.3999999999996,-1,Anomaly
2010-10-29,592.31,1,Normal
2010-10-30,701.21,1,Normal
2010-10-31,784.1,1,Normal
2010-11-01,393.29,1,Normal
2010-11-03,1026.88,1,Normal
2010-11-04,1981.4099999999999,-1,Anomaly
2010-11-05,966.23,1,Normal
2010-11-07,742.55,1,Normal
2010-11-09,3377.7000000000003,-1,Anomaly
2010-11-10,431.34,1,Normal
2010-11-12,655.52,1,Normal
2010-11-15,2713.3,-1,Anomaly
2010-11-16,312.13,1,Normal
2010-11-19,475.62,1,Normal
2010-11-20,1510.98,1,Normal
2010-11-21,705.35,1,Normal
2010-11-22,1396.76,1,Normal
2010-11-25,850.86,1,Normal
2010-11-26,1243.96,1,Normal
2010-11-28,675.09,1,Normal
2010-12-02,753.8,1,Normal
2010-12-03,915.91,1,Normal
2010-12-04,155.16,1,Normal
2010-12-07,910.65,1,Normal
2010-12-10,383.68,1,Normal
2010-12-11,665.51,1,Normal
2010-12-13,2365.33,-1,Anomaly
2010-12-15,450.91,1,Normal
2010-12-16,140.8,1,Normal
2010-12-17,1425.0900000000001,1,Normal
2010-12-24,536.37,1,Normal
2010-12-27,729.82,1,Normal
2010-12-28,480.33,1,Normal
2011-01-02,284.3,1,Normal
2011-01-04,1963.6,-1,Anomaly
2011-01-05,1251.37,1,Normal
2011-01-06,871.47,1,Normal
2011-01-08,116.77,1,Normal
2011-01-10,918.56,1,Normal
2011-01-12,1067.46,1,Normal
2011-01-13,159.13,1,Normal
2011-01-14,972.41,1,Normal
2011-01-16,1529.35,1,Normal
2011-01-22,716.4,1,Normal
2011-01-23,1368.87,1,Normal
2011-01-25,1529.6999999999998,1,Normal
2011-01-26,548.95,1,Normal
2011-01-29,951.14,1,Normal
2011-01-30,538.22,1,Normal
2011-02-02,1334.94,1,Normal
2011-02-04,729.72,1,Normal
2011-02-05,1062.0900000000001,1,Normal
2011-02-07,535.86,1,Normal
2011-02-08,2004.23,-1,Anomaly
2011-02-09,401.75,1,Normal
2011-02-10,776.31,1,Normal
2011-02-12,692.54,1,Normal
2011-02-13,920.09,1,Normal
2011-02-17,1939.1399999999999,-1,Anomaly
2011-02-18,406.95,1,Normal
2011-02-19,584.19,1,Normal
2011-02-20,282.07,1,Normal
2011-02-21,332.68,1,Normal
2011-02-24,136.33,1,Normal
2011-02-25,1263.98,1,Normal
2011-02-26,1449.27,1,Normal
2011-02-27,937.12,1,Normal
2011-02-28,818.61,1,Normal
2011-03-03,986.13,1,Normal
2011-03-05,817.92,1,Normal
2011-03-07,384.0,1,Normal
2011-03-08,994.55,1,Normal
2011-03-09,1003.1700000000001,1,Normal
2011-03-10,140.45,1,Normal
2011-03-11,326.84,1,Normal
2011-03-12,358.96,1,Normal
2011-03-18,1266.9,1,Normal
2011-03-19,788.27,1,Normal
2011-03-20,1673.71,1,Normal
2011-03-21,601.01,1,Normal
2011-03-22,1169.08,1,Normal
2011-03-24,155.78,1,Normal
2011-03-27,227.62,1,Normal
2011-03-28,879.79,1,Normal
2011-03-30,1475.85,1,Normal
2011-04-03,830.59,1,Normal
2011-04-07,961.03,1,Normal
2011-04-10,948.44,1,Normal
2011-04-13,601.26,1,Normal
2011-04-14,1793.31,1,Normal
2011-04-15,896.36,1,Normal
2011-04-16,651.1700000000001,1,Normal
2011-04-17,848.06,1,Normal
2011-04-19,123.83,1,Normal
2011-04-20,1273.09,1,Normal
2011-04-22,596.76,1,Normal
2011-04-24,988.31,1,Normal
2011-04-25,450.61,1,Normal
2011-04-26,1580.1399999999999,1,Normal
2011-04-27,818.95,1,Normal
2011-04-28,963.36,1,Normal
2011-04-29,831.0799999999999,1,Normal
2011-04-30,461.55,1,Normal
2011-05-02,859.38,1,Normal
2011-05-05,431.03,1,Normal
2011-05-07,2085.42,-1,Anomaly
2011-05-08,208.1,1,Normal
2011-05-09,964.8,1,Normal
2011-05-10,1043.08,1,Normal
2011-05-11,466.79,1,Normal
2011-05-13,825.31,1,Normal
2011-05-14,818.05,1,Normal
2011-05-15,683.99,1,Normal
2011-05-17,1735.31,1,Normal
2011-05-20,973.49,1,Normal
2011-05-21,586.68,1,Normal
2011-05-22,897.08,1,Normal
2011-05-26,1146.53,1,Normal
2011-05-27,211.31,1,Normal
2011-05-28,263.45,1,Normal
2011-05-29,585.76,1,Normal
2011-05-30,880.69,1,Normal
2011-05-31,206.88,1,Normal
2011-06-02,864.04,1,Normal
2011-06-03,1358.33,1,Normal
2011-06-06,953.69,1,Normal
2011-06-09,507.86,1,Normal
2011-06-12,1484.13,1,Normal
2011-06-14,788.67,1,Normal
2011-06-17,1663.81,1,Normal
2011-06-18,511.69,1,Normal
2011-06-19,1377.52,1,Normal
2011-06-21,1156.21,1,Normal
2011-06-22,989.87,1,Normal
2011-06-23,1883.5900000000001,1,Normal
2011-06-27,1553.24,1,Normal
2011-07-01,1352.67,1,Normal
2011-07-02,1362.65,1,Normal
2011-07-06,895.49,1,Normal
2011-07-08,451.97,1,Normal
2011-07-09,310.99,1,Normal
2011-07-11,668.81,1,Normal
2011-07-12,602.89,1,Normal
2011-07-13,2244.73,-1,Anomaly
2011-07-14,456.51,1,Normal
2011-07-16,782.28,1,Normal
2011-07-17,958.54,1,Normal
2011-07-20,924.61,1,Normal
2011-07-22,463.29,1,Normal
2011-07-23,182.87,1,Normal
2011-07-25,319.85,1,Normal
2011-07-27,411.77,1,Normal
2011-07-28,991.95,1,Normal
2011-07-30,528.92,1,Normal
2011-07-31,1119.7199999999998,1,Normal
2011-08-01,496.15,1,Normal
2011-08-05,712.68,1,Normal
2011-08-06,232.56,1,Normal
2011-08-09,942.77,1,Normal
2011-08-11,1591.68,1,Normal
2011-08-16,530.94,1,Normal
2011-08-17,873.62,1,Normal
2011-08-20,960.6700000000001,1,Normal
2011-08-21,478.61,1,Normal
2011-08-22,1396.4,1,Normal
2011-08-23,925.1,1,Normal
2011-08-24,120.5,1,Normal
2011-08-25,492.27,1,Normal
2011-08-27,597.15,1,Normal
2011-08-28,2517.59,-1,Anomaly
2011-08-29,870.77,1,Normal
2011-09-01,981.3,1,Normal
2011-09-02,1876.0,1,Normal
2011-09-04,944.29,1,Normal
2011-09-06,1559.2199999999998,1,Normal
2011-09-07,241.37,1,Normal
2011-09-09,833.67,1,Normal
2011-09-13,469.3,1,Normal
2011-09-14,706.0899999999999,1,Normal
2011-09-15,1129.72,1,Normal
2011-09-17,398.15,1,Normal
2011-09-18,480.84,1,Normal
2011-09-19,675.49,1,Normal
2011-09-20,697.39,1,Normal
2011-09-22,863.46,1,Normal
2011-09-24,152.09,1,Normal
2011-09-25,142.27,1,Normal
2011-09-30,931.76,1,Normal
2011-10-01,771.63,1,Normal
2011-10-02,192.84,1,Normal
2011-10-03,827.78,1,Normal
2011-10-04,964.01,1,Normal
2011-10-05,241.65,1,Normal
2011-10-06,192.87,1,Normal
2011-10-08,842.0,1,Normal
2011-10-09,648.39,1,Normal
2011-10-15,336.41,1,Normal
2011-10-16,886.6,1,Normal
2011-10-17,1017.5699999999999,1,Normal
2011-10-20,686.55,1,Normal
2011-10-21,131.67,1,Normal
2011-10-24,1332.4499999999998,1,Normal
2011-10-26,369.36,1,Normal
2011-10-27,551.36,1,Normal
2011-10-28,340.28,1,Normal
2011-10-30,924.87,1,Normal
2011-10-31,138.42,1,Normal
2011-11-01,973.91,1,Normal
2011-11-02,729.45,1,Normal
2011-11-03,1582.31,1,Normal
2011-11-04,429.63,1,Normal
2011-11-08,380.36,1,Normal
2011-11-09,1477.06,1,Normal
2011-11-12,684.28,1,Normal
2011-11-13,531.03,1,Normal
2011-11-15,326.76,1,Normal
2011-11-16,910.46,1,Normal
2011-11-17,614.81,1,Normal
2011-11-18,843.11,1,Normal
2011-11-19,1555.62,1,Normal
2011-11-20,845.43,1,Normal
2011-11-22,312.12,1,Normal
2011-11-25,814.21,1,Normal
2011-11-26,975.1300000000001,1,Normal
2011-11-27,1339.04,1,Normal
2011-11-30,910.75,1,Normal
2011-12-06,581.41,1,Normal
2011-12-07,901.23,1,Normal
2011-12-08,959.86,1,Normal
2011-12-09,868.7,1,Normal
2011-12-10,2340.05,-1,Anomaly
2011-12-11,1059.91,1,Normal
2011-12-12,244.38,1,Normal
2011-12-13,692.86,1,Normal
2011-12-14,1003.48,1,Normal
2011-12-17,944.1,1,Normal
2011-12-18,430.2,1,Normal
2011-12-19,1135.64,1,Normal
2011-12-20,558.44,1,Normal
2011-12-21,746.01,1,Normal
2011-12-23,952.03,1,Normal
2011-12-24,951.66,1,Normal
2011-12-26,857.08,1,Normal
2011-12-27,654.72,1,Normal
2011-12-28,951.29,1,Normal
2011-12-29,719.18,1,Normal
2012-01-01,1603.92,1,Normal
2012-01-02,903.5,1,Normal
2012-01-03,263.39,1,Normal
2012-01-04,1274.0700000000002,1,Normal
2012-01-06,963.03,1,Normal
2012-01-07,691.25,1,Normal
2012-01-10,1375.8200000000002,1,Normal
2012-01-11,921.24,1,Normal
2012-01-12,1157.78,1,Normal
2012-01-13,295.53,1,Normal
2012-01-14,482.06,1,Normal
2012-01-15,266.38,1,Normal
2012-01-18,544.4,1,Normal
2012-01-19,398.87,1,Normal
2012-01-20,784.41,1,Normal
2012-01-22,509.06,1,Normal
2012-01-23,1257.35,1,Normal
2012-01-24,1171.9499999999998,1,Normal
2012-01-25,1389.76,1,Normal
2012-01-26,1048.02,1,Normal
2012-01-27,1481.82,1,Normal
2012-01-28,757.83,1,Normal
2012-01-30,985.86,1,Normal
2012-01-31,299.85,1,Normal
2012-02-01,948.8600000000001,1,Normal
2012-02-04,263.46,1,Normal
2012-02-06,874.0,1,Normal
2012-02-09,1761.56,1,Normal
2012-02-11,687.19,1,Normal
2012-02-12,361.49,1,Normal
2012-02-14,1122.8799999999999,1,Normal
2012-02-15,256.22,1,Normal
2012-02-17,899.53,1,Normal
2012-02-19,1083.35,1,Normal
2012-02-20,427.08,1,Normal
2012-02-21,646.95,1,Normal
2012-02-23,915.12,1,Normal
2012-02-24,378.0,1,Normal
2012-02-27,900.15,1,Normal
2012-02-29,1240.07,1,Normal
2012-03-04,837.55,1,Normal
2012-03-05,2002.7399999999998,-1,Anomaly
2012-03-06,583.49,1,Normal
2012-03-11,1381.74,1,Normal
2012-03-12,1123.3400000000001,1,Normal
2012-03-14,624.26,1,Normal
2012-03-15,2725.08,-1,Anomaly
2012-03-18,1114.25,1,Normal
2012-03-19,550.6,1,Normal
2012-03-21,618.5899999999999,1,Normal
2012-03-22,586.46,1,Normal
2012-03-23,151.38,1,Normal
2012-03-24,1608.28,1,Normal
2012-03-26,595.53,1,Normal
2012-03-27,200.55,1,Normal
2012-03-31,705.1,1,Normal
2012-04-01,434.77,1,Normal
2012-04-03,1216.0900000000001,1,Normal
2012-04-04,904.97,1,Normal
2012-04-05,879.55,1,Normal
2012-04-06,912.82,1,Normal
2012-04-07,861.59,1,Normal
2012-04-08,1796.68,1,Normal
2012-04-09,568.04,1,Normal
2012-04-10,852.31,1,Normal
2012-04-11,227.86,1,Normal
2012-04-12,922.93,1,Normal
2012-04-13,1403.87,1,Normal
2012-04-15,397.06,1,Normal
2012-04-16,990.13,1,Normal
2012-04-17,592.65,1,Normal
2012-04-18,680.38,1,Normal
2012-04-19,223.48,1,Normal
2012-04-22,524.95,1,Normal
2012-04-23,222.57,1,Normal
2012-04-26,655.56,1,Normal
2012-04-27,750.28,1,Normal
2012-04-30,417.05,1,Normal
2012-05-03,438.2,1,Normal
2012-05-06,864.02,1,Normal
2012-05-07,1609.25,1,Normal
2012-05-10,965.22,1,Normal
2012-05-13,280.65,1,Normal
2012-05-15,567.97,1,Normal
2012-05-16,654.74,1,Normal
2012-05-17,322.06,1,Normal
2012-05-21,932.2,1,Normal
2012-05-22,375.97,1,Normal
2012-05-23,715.23,1,Normal
2012-05-24,481.23,1,Normal
2012-05-27,1486.62,1,Normal
2012-05-28,862.44,1,Normal
2012-05-29,272.36,1,Normal
2012-05-31,922.42,1,Normal
2012-06-02,258.06,1,Normal
2012-06-03,910.8,1,Normal
2012-06-05,930.27,1,Normal
2012-06-06,626.46,1,Normal
2012-06-11,599.86,1,Normal
2012-06-12,1669.51,1,Normal
2012-06-13,533.05,1,Normal
2012-06-14,154.61,1,Normal
2012-06-16,563.57,1,Normal
2012-06-18,2446.58,-1,Anomaly
2012-06-23,1262.32,1,Normal
2012-06-27,1176.7600000000002,1,Normal
2012-06-28,781.02,1,Normal
2012-06-29,920.98,1,Normal
2012-07-01,956.82,1,Normal
2012-07-03,1438.05,1,Normal
2012-07-04,2205.46,-1,Anomaly
2012-07-05,1880.0900000000001,-1,Anomaly
2012-07-07,441.7,1,Normal
2012-07-08,152.49,1,Normal
2012-07-11,839.25,1,Normal
2012-07-12,565.83,1,Normal
2012-07-13,165.34,1,Normal
2012-07-14,790.48,1,Normal
2012-07-15,1312.3400000000001,1,Normal
2012-07-16,475.59,1,Normal
2012-07-18,1804.3,1,Normal
2012-07-19,638.5699999999999,1,Normal
2012-07-24,713.25,1,Normal
2012-07-26,529.65,1,Normal
2012-07-29,337.47,1,Normal
2012-07-30,2013.76,-1,Anomaly
2012-07-31,386.17,1,Normal
2012-08-03,1800.38,1,Normal
2012-08-04,462.58,1,Normal
2012-08-05,769.14,1,Normal
2012-08-06,265.74,1,Normal
2012-08-07,435.35,1,Normal
2012-08-08,237.61,1,Normal
2012-08-11,131.94,1,Normal
2012-08-12,2424.7,-1,Anomaly
2012-08-13,303.07,1,Normal
2012-08-14,217.32,1,Normal
2012-08-16,468.87,1,Normal
2012-08-19,1900.75,-1,Anomaly
2012-08-20,998.84,1,Normal
2012-08-22,1224.09,1,Normal
2012-08-24,1152.35,1,Normal
2012-08-26,232.3,1,Normal
2012-08-29,735.01,1,Normal
2012-08-30,971.5,1,Normal
2012-09-02,1182.75,1,Normal
2012-09-05,432.53,1,Normal
2012-09-06,1002.35,1,Normal
2012-09-08,1211.08,1,Normal
2012-09-09,922.04,1,Normal
2012-09-11,1121.6399999999999,1,Normal
2012-09-12,500.74,1,Normal
2012-09-16,582.28,1,Normal
2012-09-17,229.71,1,Normal
2012-09-18,778.53,1,Normal
2012-09-20,731.07,1,Normal
2012-09-21,336.02,1,Normal
2012-09-23,742.45,1,Normal
2012-09-24,746.12,1,Normal
2012-09-25,685.14,1,Normal
2012-09-26,566.57,1,Normal
2012-09-27,345.94,1,Normal
2012-09-28,262.58,1,Normal
2012-09-30,397.97,1,Normal
2012-10-01,1242.9099999999999,1,Normal
2012-10-02,373.55,1,Normal
2012-10-04,822.0500000000001,1,Normal
2012-10-05,157.21,1,Normal
2012-10-06,132.28,1,Normal
2012-10-07,950.59,1,Normal
2012-10-09,931.93,1,Normal
2012-10-12,745.97,1,Normal
2012-10-14,502.63,1,Normal
2012-10-15,708.39,1,Normal
2012-10-16,133.7,1,Normal
2012-10-19,751.32,1,Normal
2012-10-20,283.36,1,Normal
2012-10-21,1036.59,1,Normal
2012-10-22,1715.3400000000001,1,Normal
2012-10-25,103.51,-1,Anomaly
2012-10-27,597.19,1,Normal
2012-10-28,1590.57,1,Normal
2012-10-29,552.44,1,Normal
2012-10-31,603.64,1,Normal
2012-11-03,172.65,1,Normal
2012-11-04,177.14,1,Normal
2012-11-07,814.21,1,Normal
2012-11-08,614.38,1,Normal
2012-11-09,235.41,1,Normal
2012-11-12,352.89,1,Normal
2012-11-13,1606.26,1,Normal
2012-11-17,406.89,1,Normal
2012-11-20,560.61,1,Normal
2012-11-21,1510.99,1,Normal
2012-11-25,822.43,1,Normal
2012-11-26,444.24,1,Normal
2012-11-27,667.78,1,Normal
2012-11-30,719.18,1,Normal
2012-12-01,289.9,1,Normal
2012-12-03,798.27,1,Normal
2012-12-04,1513.8,1,Normal
2012-12-06,1508.9299999999998,1,Normal
2012-12-07,1682.48,1,Normal
2012-12-08,957.1899999999999,1,Normal
2012-12-09,742.61,1,Normal
2012-12-12,184.29,1,Normal
2012-12-13,938.01,1,Normal
2012-12-15,554.47,1,Normal
2012-12-16,1176.64,1,Normal
2012-12-17,1038.4,1,Normal
2012-12-18,620.15,1,Normal
2012-12-19,763.12,1,Normal
2012-12-22,821.84,1,Normal
2012-12-23,3090.77,-1,Anomaly
2012-12-24,1148.33,1,Normal
2012-12-26,352.44,1,Normal
2012-12-28,1123.52,1,Normal
2012-12-29,1742.69,1,Normal
2013-01-01,1772.31,1,Normal
2013-01-03,144.16,1,Normal
2013-01-04,754.19,1,Normal
2013-01-05,750.03,1,Normal
2013-01-06,272.16,1,Normal
2013-01-07,1215.27,1,Normal
2013-01-09,141.85,1,Normal
2013-01-11,337.94,1,Normal
2013-01-14,349.97,1,Normal
2013-01-15,247.15,1,Normal
2013-01-18,430.41,1,Normal
2013-01-19,578.58,1,Normal
2013-01-20,782.08,1,Normal
2013-01-21,233.87,1,Normal
2013-01-22,837.22,1,Normal
2013-01-25,1370.75,1,Normal
2013-01-27,1157.1399999999999,1,Normal
2013-01-28,1195.75,1,Normal
2013-01-29,1375.04,1,Normal
2013-02-01,921.53,1,Normal
2013-02-02,199.28,1,Normal
2013-02-03,333.45,1,Normal
2013-02-05,979.69,1,Normal
2013-02-06,759.07,1,Normal
2013-02-08,1235.1,1,Normal
2013-02-09,493.38,1,Normal
2013-02-10,1005.6899999999999,1,Normal
2013-02-13,1069.82,1,Normal
2013-02-15,1547.05,1,Normal
2013-02-17,807.11,1,Normal
2013-02-19,772.78,1,Normal
2013-02-22,637.41,1,Normal
2013-02-23,614.86,1,Normal
2013-02-25,1762.18,1,Normal
2013-02-26,272.87,1,Normal
2013-03-03,1149.0,1,Normal
2013-03-04,551.66,1,Normal
2013-03-05,1153.3400000000001,1,Normal
2013-03-07,103.56,-1,Anomaly
2013-03-08,599.12,1,Normal
2013-03-09,308.88,1,Normal
2013-03-10,855.61,1,Normal
2013-03-11,892.5,1,Normal
2013-03-13,2104.95,-1,Anomaly
2013-03-17,664.8499999999999,1,Normal
2013-03-18,947.25,1,Normal
2013-03-19,713.11,1,Normal
2013-03-20,1567.53,1,Normal
2013-03-21,868.72,1,Normal
2013-03-24,835.19,1,Normal
2013-03-30,1378.73,1,Normal
2013-03-31,558.33,1,Normal
2013-04-02,128.67,1,Normal
2013-04-03,922.05,1,Normal
2013-04-04,1555.92,1,Normal
2013-04-10,2533.44,-1,Anomaly
2013-04-11,926.62,1,Normal
2013-04-13,582.39,1,Normal
2013-04-14,750.93,1,Normal
2013-04-16,1241.4,1,Normal
2013-04-17,933.16,1,Normal
2013-04-18,963.41,1,Normal
2013-04-21,293.68,1,Normal
2013-04-22,1721.93,1,Normal
2013-04-23,443.01,1,Normal
2013-04-24,797.94,1,Normal
2013-04-25,948.45,1,Normal
2013-04-27,1029.75,1,Normal
2013-04-28,3516.13,-1,Anomaly
2013-04-30,149.04,1,Normal
2013-05-01,106.16,-1,Anomaly
2013-05-02,402.64,1,Normal
2013-05-04,1556.6799999999998,1,Normal
2013-05-05,972.18,1,Normal
2013-05-08,821.25,1,Normal
2013-05-09,674.15,1,Normal
2013-05-10,1272.67,1,Normal
2013-05-11,3061.52,-1,Anomaly
2013-05-12,189.16,1,Normal
2013-05-13,770.59,1,Normal
2013-05-15,939.01,1,Normal
2013-05-16,2057.61,-1,Anomaly
2013-05-17,764.0899999999999,1,Normal
2013-05-19,849.17,1,Normal
2013-05-22,414.38,1,Normal
2013-05-23,694.44,1,Normal
2013-05-24,2128.64,-1,Anomaly
2013-05-27,867.66,1,Normal
2013-05-29,854.68,1,Normal
2013-05-30,1275.92,1,Normal
2013-06-02,1686.81,1,Normal
2013-06-03,1041.97,1,Normal
2013-06-04,318.06,1,Normal
2013-06-05,1059.33,1,Normal
2013-06-06,1306.6399999999999,1,Normal
2013-06-07,165.69,1,Normal
2013-06-08,594.75,1,Normal
2013-06-09,245.18,1,Normal
2013-06-10,1069.07,1,Normal
2013-06-11,975.6,1,Normal
2013-06-12,571.45,1,Normal
2013-06-13,705.44,1,Normal
2013-06-15,739.45,1,Normal
2013-06-17,1280.77,1,Normal
2013-06-18,1185.44,1,Normal
2013-06-20,929.01,1,Normal
2013-06-21,1343.53,1,Normal
2013-06-22,565.02,1,Normal
2013-06-25,1810.1100000000001,1,Normal
2013-06-28,364.77,1,Normal
2013-06-29,582.57,1,Normal
2013-07-04,857.25,1,Normal
2013-07-05,1192.9499999999998,1,Normal
2013-07-06,285.48,1,Normal
2013-07-09,587.54,1,Normal
2013-07-10,1920.93,-1,Anomaly
2013-07-11,554.96,1,Normal
2013-07-13,673.42,1,Normal
2013-07-14,382.85,1,Normal
2013-07-15,709.93,1,Normal
2013-07-16,640.57,1,Normal
2013-07-17,759.92,1,Normal
2013-07-18,161.64,1,Normal
2013-07-23,142.11,1,Normal
2013-07-24,649.71,1,Normal
2013-07-25,846.53,1,Normal
2013-07-27,1240.1599999999999,1,Normal
2013-08-01,1380.0,1,Normal
2013-08-04,299.73,1,Normal
2013-08-06,1828.6399999999999,1,Normal
2013-08-07,2156.43,-1,Anomaly
2013-08-08,1806.9900000000002,1,Normal
2013-08-10,589.3199999999999,1,Normal
2013-08-11,762.59,1,Normal
2013-08-12,822.62,1,Normal
2013-08-13,847.69,1,Normal
2013-08-14,984.53,1,Normal
2013-08-15,1463.9699999999998,1,Normal
2013-08-16,449.15,1,Normal
2013-08-17,158.12,1,Normal
2013-08-18,567.52,1,Normal
2013-08-20,148.84,1,Normal
2013-08-21,291.48,1,Normal
2013-08-24,138.44,1,Normal
2013-08-25,1508.0,1,Normal
2013-08-27,676.89,1,Normal
2013-08-29,2723.2,-1,Anomaly
2013-08-30,1044.8,1,Normal
2013-09-01,125.44,1,Normal
2013-09-02,603.18,1,Normal
2013-09-03,1410.62,1,Normal
2013-09-07,361.4,1,Normal
2013-09-10,816.34,1,Normal
2013-09-11,532.55,1,Normal
2013-09-12,579.33,1,Normal
2013-09-14,189.96,1,Normal
2013-09-15,122.91,1,Normal
2013-09-16,1236.02,1,Normal
2013-09-18,614.71,1,Normal
2013-09-19,501.17,1,Normal
2013-09-21,874.98,1,Normal
2013-09-22,966.0799999999999,1,Normal
2013-09-28,1548.31,1,Normal
2013-10-04,1043.99,1,Normal
2013-10-05,764.81,1,Normal
2013-10-09,918.01,1,Normal
2013-10-14,105.58,-1,Anomaly
2013-10-15,625.51,1,Normal
2013-10-17,1520.0500000000002,1,Normal
2013-10-18,1259.4099999999999,1,Normal
2013-10-19,522.18,1,Normal
2013-10-20,583.53,1,Normal
2013-10-22,390.22,1,Normal
2013-10-23,701.06,1,Normal
2013-10-24,850.8,1,Normal
2013-10-25,871.31,1,Normal
2013-10-26,220.8,1,Normal
2013-10-31,852.93,1,Normal
2013-11-01,529.06,1,Normal
2013-11-02,779.96,1,Normal
2013-11-03,802.04,1,Normal
2013-11-04,654.96,1,Normal
2013-11-06,189.85,1,Normal
2013-11-07,403.55,1,Normal
2013-11-08,1189.48,1,Normal
2013-11-09,551.92,1,Normal
2013-11-10,616.28,1,Normal
2013-11-11,1643.72,1,Normal
2013-11-12,1511.6,1,Normal
2013-11-14,190.01,1,Normal
2013-11-15,825.98,1,Normal
2013-11-16,164.2,1,Normal
2013-11-17,656.14,1,Normal
2013-11-19,102.15,-1,Anomaly
2013-11-20,110.41,-1,Anomaly
2013-11-21,787.39,1,Normal
2013-11-22,1115.69,1,Normal
2013-11-24,761.51,1,Normal
2013-11-28,747.52,1,Normal
2013-12-02,551.71,1,Normal
2013-12-03,840.28,1,Normal
